Season,TeamID,T1_FGM,T1_FGA,T1_FGM3,T1_FGA3,T1_FTM,T1_FTA,T1_OR,T1_DR,T1_Ast,T1_TO,T1_Stl,T1_PF,AvgPointsScored,AvgPointsAllowed,FG%,3P%,FT%
2003,1113,27.00383141762452,56.43678160919541,3.9770114942528734,12.475095785440613,17.360153256704983,25.877394636015325,13.50191570881226,23.11111111111111,15.448275862068966,13.881226053639846,5.164750957854406,19.260536398467433,75.96551724137932,69.17241379310344,0.478479293957909,0.31879606879606875,0.6708617115783241
2003,1114,23.020634920634922,51.40396825396825,6.550793650793651,17.65793650793651,15.122222222222222,21.74761904761905,10.103968253968253,22.18015873015873,11.078571428571427,15.626984126984127,6.3579365079365076,19.91904761904762,70.03571428571429,70.07142857142857,0.44783770013432356,0.3709829655265405,0.6953507043281512
2003,1115,19.134920634920636,54.007936507936506,4.714285714285714,16.761904761904763,11.166666666666668,17.48015873015873,9.88888888888889,20.952380952380953,10.130952380952381,19.059523809523807,7.928571428571429,20.166666666666664,54.5,74.17857142857143,0.3542983100661279,0.28125,0.6388195232690125
2003,1116,21.821428571428573,55.57142857142857,6.071428571428571,19.571428571428573,11.928571428571429,19.571428571428573,14.535714285714286,23.428571428571427,9.821428571428571,16.678571428571427,6.464285714285714,20.928571428571427,61.642857142857146,66.53571428571429,0.39267352185089976,0.31021897810218974,0.6094890510948905
2003,1117,23.61111111111111,54.43589743589743,7.888888888888889,21.226495726495727,15.726495726495727,21.311965811965813,10.88034188034188,20.282051282051285,11.871794871794872,13.192307692307692,7.115384615384615,21.311965811965813,71.11538461538461,69.8076923076923,0.4337415606845659,0.3716529092007248,0.7379185883296572
2003,1119,19.6,47.6,5.88,16.52,8.6,12.72,7.92,21.56,11.72,17.36,5.56,19.32,53.68,67.48,0.411764705882353,0.3559322033898305,0.6761006289308176
2003,1120,25.7,54.7,5.633333333333334,16.333333333333332,13.066666666666666,19.733333333333334,11.933333333333334,22.566666666666666,13.4,15.9,8.033333333333333,16.366666666666667,70.1,65.56666666666666,0.469835466179159,0.3448979591836735,0.6621621621621622
2003,1122,23.098765432098762,51.09465020576132,5.88477366255144,16.872427983539094,16.362139917695472,23.62962962962963,10.452674897119342,23.76954732510288,13.135802469135804,14.979423868312757,6.917695473251029,18.325102880658434,69.70370370370371,67.70370370370371,0.4520779639175257,0.3487804878048781,0.6924416579588993
2003,1123,25.792592592592595,60.233333333333334,5.337037037037037,16.58888888888889,15.992592592592592,22.040740740740738,13.125925925925925,21.67037037037037,10.455555555555556,12.777777777777777,5.192592592592592,22.733333333333334,73.3,76.03333333333333,0.42821127713214047,0.32172359901763786,0.725592337422282
2003,1124,23.51984126984127,57.75396825396825,9.03968253968254,26.440476190476193,12.666666666666668,17.47222222222222,11.646825396825395,23.091269841269842,14.178571428571429,13.222222222222223,8.269841269841269,15.702380952380953,69.0,68.39285714285714,0.40724199532774497,0.3418880384211316,0.7249602543720192
2003,1125,25.223809523809525,54.093650793650795,8.092063492063492,21.998412698412697,13.123809523809523,18.697619047619046,10.397619047619047,23.335714285714285,16.6984126984127,16.686507936507937,8.914285714285715,18.173809523809524,72.46428571428571,70.71428571428571,0.46629889374688227,0.3678476080525291,0.7018973640646887
2003,1126,22.92,55.54666666666667,5.680000000000001,15.873333333333333,12.486666666666668,18.06,12.226666666666667,20.246666666666666,10.913333333333332,15.74,8.226666666666667,19.220000000000002,64.7,72.9,0.41262602016322614,0.3578328433431332,0.6913990402362497
2003,1127,23.938271604938272,56.95061728395062,7.650205761316872,21.860082304526745,10.761316872427983,15.925925925925926,11.650205761316872,24.12345679012346,12.670781893004115,15.012345679012345,6.423868312757202,18.205761316872426,66.55555555555556,66.18518518518519,0.4203338391502276,0.3499623493975904,0.6757105943152455
2003,1128,22.03846153846154,49.76923076923077,7.6923076923076925,21.653846153846153,16.076923076923077,22.23076923076923,10.653846153846153,21.46153846153846,13.384615384615385,15.653846153846153,7.884615384615385,18.076923076923077,67.84615384615384,64.6923076923077,0.44281298299845445,0.3552397868561279,0.7231833910034602
2003,1129,22.67063492063492,55.21825396825397,5.047619047619048,17.039682539682538,14.293650793650794,20.488095238095237,11.0,21.58730158730159,11.40873015873016,14.174603174603176,6.496031746031746,19.174603174603174,65.89285714285714,66.92857142857143,0.4105641394178944,0.29622729389846303,0.6976564013170637
2003,1130,27.56704980842912,58.84674329501916,5.946360153256705,17.260536398467433,17.490421455938698,25.337164750957857,13.639846743295019,21.724137931034484,16.75862068965517,13.164750957854405,6.911877394636016,18.71264367816092,79.65517241379311,76.34482758620689,0.46845497753760007,0.34450610432852385,0.6903069711174958
2003,1131,23.470370370370368,54.53703703703704,6.511111111111111,19.185185185185183,14.148148148148149,19.048148148148147,10.948148148148148,24.211111111111112,13.459259259259259,13.266666666666667,5.67037037037037,20.037037037037035,68.1,63.266666666666666,0.4303565365025466,0.33938223938223944,0.7427571456348435
2003,1132,21.127572016460906,48.135802469135804,6.222222222222222,17.004115226337447,17.732510288065843,24.02880658436214,8.62962962962963,22.0,12.683127572016462,16.621399176954732,7.106995884773663,22.119341563786005,66.48148148148148,70.62962962962963,0.43891596135761307,0.36592449177153924,0.7379688302791574
2003,1133,24.406130268199234,55.86973180076628,6.32183908045977,17.544061302681992,16.199233716475096,23.03065134099617,10.816091954022989,22.88888888888889,12.386973180076629,13.99616858237548,7.360153256704981,20.088122605363985,72.3103448275862,72.37931034482759,0.4368399396516253,0.3603406857392444,0.7033771419065047
2003,1135,24.158730158730158,52.41666666666667,6.523809523809524,17.626984126984127,18.43253968253968,24.753968253968253,9.420634920634921,23.178571428571427,14.436507936507937,15.496031746031747,7.559523809523809,17.424603174603174,73.96428571428571,72.07142857142857,0.4608978726625785,0.37010355695632596,0.7446296890028855
2003,1137,19.0,47.0,5.821428571428571,17.214285714285715,13.857142857142858,21.75,9.714285714285714,22.035714285714285,11.678571428571429,15.821428571428571,5.785714285714286,17.785714285714285,57.67857142857143,59.32142857142857,0.40425531914893614,0.3381742738589211,0.6371100164203612
2003,1138,23.285714285714285,57.92857142857143,5.392857142857143,18.464285714285715,12.857142857142858,19.142857142857142,13.571428571428571,22.642857142857142,12.642857142857142,14.5,6.428571428571429,22.714285714285715,64.82142857142857,72.21428571428571,0.40197287299630086,0.29206963249516443,0.6716417910447762
2003,1139,23.63448275862069,49.804597701149426,8.350191570881226,21.537164750957853,11.813026819923373,16.340996168582375,7.695785440613027,20.111877394636014,12.76551724137931,10.233716475095786,6.218390804597702,15.799233716475095,68.58620689655173,60.93103448275862,0.47454419570736206,0.3877108090799118,0.7229073856975382
2003,1140,23.93548387096774,51.039426523297486,6.17562724014337,16.06810035842294,18.118279569892472,24.0573476702509,10.82078853046595,24.344086021505376,13.372759856630823,13.709677419354838,6.910394265232975,21.32616487455197,72.45161290322581,63.67741935483871,0.46896067415730336,0.384340843185367,0.7531287246722287
2003,1141,26.620689655172413,52.689655172413794,6.827586206896552,17.93103448275862,19.275862068965516,25.17241379310345,10.586206896551724,23.275862068965516,15.620689655172415,18.24137931034483,7.103448275862069,20.96551724137931,79.34482758620689,73.24137931034483,0.5052356020942408,0.3807692307692308,0.7657534246575342
2003,1142,23.344827586206897,55.00383141762452,6.379310344827586,20.04214559386973,13.846743295019156,19.32183908045977,11.409961685823756,23.168582375478927,12.329501915708812,15.720306513409962,6.896551724137931,19.28735632183908,67.51724137931035,68.37931034482759,0.42442184452493736,0.318294781112598,0.7166369224667856
2003,1143,27.015325670498086,57.9463601532567,6.314176245210728,16.789272030651343,13.291187739463602,19.371647509578544,11.114942528735632,24.095785440613028,15.816091954022989,14.019157088122604,6.4559386973180075,16.88888888888889,74.48275862068965,69.75862068965517,0.46621264215815933,0.3760839799178457,0.686115506329114
2003,1144,22.666666666666668,51.43589743589743,6.2094017094017095,17.756410256410255,12.726495726495727,18.188034188034187,7.713675213675215,19.61111111111111,14.324786324786325,15.884615384615385,6.136752136752136,16.410256410256412,65.03846153846153,78.23076923076923,0.44067796610169496,0.3496991576413959,0.699718045112782
2003,1145,26.392857142857142,60.142857142857146,5.928571428571429,17.25,11.535714285714286,16.357142857142858,11.5,25.25,15.642857142857142,14.321428571428571,8.142857142857142,19.357142857142858,70.25,71.14285714285714,0.4388361045130641,0.34368530020703936,0.7052401746724891
2003,1147,25.375,56.041666666666664,4.333333333333333,13.583333333333334,17.541666666666668,22.791666666666668,11.041666666666666,18.5,12.041666666666666,16.083333333333332,8.125,20.416666666666668,72.625,77.875,0.4527881040892193,0.31901840490797545,0.7696526508226691
2003,1148,24.428571428571427,52.82142857142857,5.357142857142857,14.25,13.321428571428571,17.821428571428573,11.5,21.892857142857142,11.464285714285714,15.464285714285714,5.785714285714286,15.535714285714286,67.53571428571429,67.10714285714286,0.46247464503042596,0.37593984962406013,0.7474949899799599
2003,1149,24.102564102564102,54.56410256410257,3.8162393162393164,13.700854700854702,12.055555555555555,16.166666666666664,10.653846153846153,21.064102564102562,12.341880341880342,14.525641025641026,9.666666666666668,19.072649572649574,64.6923076923077,66.0,0.44172932330827064,0.2785402370555209,0.745704467353952
2003,1150,23.35632183908046,58.8707767328457,7.763497039359108,23.308603274120514,12.575757575757576,19.858934169278996,14.362939742250088,22.879832810867292,14.241030999651688,13.413444792755136,8.29153605015674,18.02055033089516,68.44827586206897,69.89655172413794,0.3967388088842609,0.33307431372256013,0.6332544067350697
2003,1151,27.38888888888889,57.182539682539684,7.432539682539683,20.178571428571427,17.297619047619047,22.785714285714285,12.547619047619047,22.96825396825397,16.103174603174605,16.373015873015873,7.1190476190476195,18.503968253968253,79.82142857142857,75.60714285714286,0.47897293546148506,0.368338249754179,0.7591431556948799
2003,1152,23.42222222222222,52.98148148148148,3.788888888888889,11.396296296296297,12.296296296296298,19.907407407407405,11.985185185185184,20.633333333333333,12.04814814814815,17.385185185185186,7.162962962962963,21.94074074074074,63.2,74.96666666666667,0.44208318769660954,0.3324666883327917,0.6176744186046513
2003,1153,22.892857142857142,56.67857142857143,6.678571428571429,19.5,14.857142857142858,21.535714285714285,12.142857142857142,23.392857142857142,12.285714285714286,10.607142857142858,5.178571428571429,18.964285714285715,67.32142857142857,61.5,0.40390674228103335,0.3424908424908425,0.6898839137645109
2003,1154,21.791666666666668,54.416666666666664,6.166666666666667,19.666666666666668,13.333333333333334,20.083333333333332,11.0,21.666666666666668,13.083333333333334,16.333333333333332,7.458333333333333,20.125,63.083333333333336,71.375,0.40045941807044416,0.3135593220338983,0.6639004149377594
2003,1155,24.464285714285715,55.392857142857146,4.821428571428571,13.892857142857142,14.678571428571429,22.357142857142858,13.428571428571429,22.428571428571427,12.535714285714286,13.464285714285714,7.107142857142857,19.107142857142858,68.42857142857143,68.10714285714286,0.44165054803352677,0.34704370179948585,0.6565495207667732
2003,1156,22.634814814814817,50.78370370370371,5.838518518518518,15.737037037037036,13.788148148148148,20.90888888888889,10.314074074074075,20.759999999999998,13.418518518518518,17.044444444444444,7.007407407407408,19.25851851851852,65.63333333333334,73.2,0.445710201581143,0.371004942339374,0.659439543699295
2003,1157,23.786324786324787,54.73504273504273,5.863247863247864,15.901709401709402,13.572649572649574,18.52136752136752,13.286324786324787,22.02136752136752,12.18803418803419,16.756410256410255,6.200854700854701,21.102564102564102,67.26923076923077,69.88461538461539,0.4345721424109932,0.36871808653587745,0.7328103368712507
2003,1158,24.99616858237548,57.28352490421456,8.931034482758621,22.86590038314176,13.50191570881226,19.674329501915707,10.754789272030653,23.64367816091954,14.268199233716475,13.904214559386974,7.264367816091954,18.708812260536398,73.34482758620689,68.65517241379311,0.43635877198849576,0.3905831099195711,0.6862706913339826
2003,1159,24.46153846153846,56.42307692307692,6.576923076923077,18.653846153846153,10.384615384615385,15.076923076923077,10.576923076923077,21.884615384615383,13.961538461538462,14.307692307692308,6.884615384615385,19.153846153846153,65.88461538461539,67.76923076923077,0.4335378323108384,0.35257731958762883,0.6887755102040817
2003,1160,27.089605734767026,61.06093189964158,4.946236559139785,15.17921146953405,16.114695340501793,23.85663082437276,14.419354838709678,27.874551971326163,13.347670250896057,13.953405017921147,6.10752688172043,17.623655913978496,75.51612903225806,70.06451612903226,0.44364874383658137,0.3258559622195986,0.6754807692307693
2003,1161,26.296296296296298,51.91111111111111,4.181481481481481,11.522222222222222,16.90740740740741,24.144444444444446,10.774074074074074,23.37777777777778,15.41111111111111,16.085185185185185,5.322222222222222,20.477777777777778,74.0,72.66666666666667,0.5065639269406393,0.3629058180649309,0.7002607761926676
2003,1162,16.876543209876544,45.20576131687243,5.016460905349795,16.530864197530864,10.703703703703704,15.950617283950619,9.39917695473251,21.53909465020576,9.666666666666666,17.020576131687243,5.172839506172839,18.20164609053498,49.629629629629626,62.074074074074076,0.3733272644515248,0.3034602937515559,0.6710526315789473
2003,1163,29.437037037037037,62.025925925925925,6.040740740740741,15.644444444444444,14.81111111111111,21.985185185185184,14.74074074074074,27.807407407407407,15.574074074074074,15.722222222222223,5.914814814814815,18.31851851851852,80.03333333333333,71.4,0.4745924643219681,0.386126893939394,0.6736859838274932
2003,1164,20.86904761904762,47.797619047619044,4.384920634920634,11.174603174603176,11.345238095238097,15.531746031746033,9.198412698412698,19.26984126984127,9.134920634920634,14.698412698412698,7.234126984126983,15.603174603174605,58.035714285714285,61.642857142857146,0.4366127023661271,0.3924005681818181,0.7304547777210015
2003,1165,21.273504273504273,50.04273504273504,6.213675213675213,18.542735042735043,10.944444444444445,17.192307692307693,9.273504273504274,22.03846153846154,12.863247863247864,15.405982905982906,7.286324786324787,18.273504273504273,59.92307692307692,67.88461538461539,0.4251067463706234,0.3351002535146347,0.6365896097439722
2003,1166,28.61952861952862,57.28956228956229,7.942760942760942,20.424242424242426,13.824915824915825,19.95286195286195,10.848484848484848,23.097643097643097,16.784511784511785,13.30976430976431,8.37037037037037,17.205387205387208,79.24242424242425,64.33333333333333,0.49955921245959445,0.38888888888888884,0.6928788390145124
2003,1168,22.1992337164751,50.52107279693487,4.620689655172414,13.44904214559387,12.357854406130269,19.097318007662835,11.76015325670498,18.833716475095788,11.34712643678161,12.963984674329502,5.8038314176245205,17.650574712643678,62.93103448275862,66.65517241379311,0.43940543000151683,0.34357016694205456,0.6470989487200064
2003,1169,23.825396825396826,53.26111111111111,5.945238095238095,16.807142857142857,14.821428571428571,21.0,12.183333333333334,21.724603174603175,12.488888888888889,16.824603174603176,8.355555555555556,22.303968253968254,69.85714285714286,69.92857142857143,0.44733195249519436,0.353732823346083,0.70578231292517
2003,1170,22.62857142857143,55.17142857142857,5.692857142857143,18.47142857142857,13.87142857142857,20.62142857142857,10.721428571428572,21.87857142857143,12.907142857142857,16.2,8.278571428571428,21.228571428571428,65.42857142857143,72.89285714285714,0.4101501812532367,0.30819798917246716,0.6726705923103568
2003,1171,20.178321678321677,48.86713286713287,8.06993006993007,22.545454545454543,9.923076923076923,14.087412587412587,6.653846153846154,21.052447552447553,13.391608391608392,12.297202797202798,6.045454545454546,18.346153846153847,59.23076923076923,64.42307692307692,0.41292215226101886,0.3579404466501241,0.7043931496649293
2003,1172,26.189814814814813,58.074074074074076,9.12037037037037,23.347222222222225,14.587962962962962,18.85648148148148,11.75,28.22685185185185,15.944444444444445,18.796296296296294,5.606481481481481,20.27777777777778,76.5,74.04166666666667,0.4509725765306122,0.3906404917707713,0.773631230051559
2003,1173,24.371647509578544,53.97318007662835,7.463601532567051,20.73563218390805,16.233716475095786,22.681992337164754,13.436781609195403,23.06513409961686,15.137931034482758,13.260536398467433,5.344827586206897,17.52490421455939,72.79310344827586,66.3103448275862,0.4515510754596436,0.35994087213599407,0.7157094594594594
2003,1174,24.0,58.827586206896555,6.888888888888888,20.452107279693486,13.145593869731801,18.613026819923373,10.96551724137931,24.17624521072797,13.911877394636015,13.302681992337165,7.908045977011494,18.96551724137931,68.62068965517241,68.3103448275862,0.4079718640093786,0.3368302735106781,0.7062577192260189
2003,1175,21.736625514403293,49.283950617283956,6.555555555555555,17.810699588477366,11.633744855967077,16.93415637860082,10.54320987654321,19.181069958847736,12.049382716049381,13.54320987654321,6.617283950617284,18.090534979423868,62.22222222222222,62.592592592592595,0.44104876419505673,0.3680683918669131,0.6869987849331713
2003,1176,24.038194444444443,58.97569444444444,7.711805555555555,22.260416666666668,14.322916666666666,19.6875,12.635416666666666,23.98263888888889,14.23263888888889,13.163194444444445,7.100694444444445,18.885416666666668,70.875,69.0625,0.40759493670886077,0.3464358134456403,0.7275132275132274
2003,1177,23.158730158730158,52.626984126984134,4.404761904761904,13.230158730158731,15.706349206349206,21.63095238095238,12.198412698412698,24.36111111111111,12.78968253968254,14.384920634920634,5.702380952380952,18.00793650793651,67.03571428571429,64.21428571428571,0.44005429045392846,0.33293341331733645,0.7261053017794901
2003,1178,26.586206896551722,55.275862068965516,4.517241379310345,13.03448275862069,13.275862068965518,18.862068965517242,10.89655172413793,22.310344827586206,13.379310344827585,11.96551724137931,6.413793103448276,19.17241379310345,70.96551724137932,65.0,0.4809731752963194,0.34656084656084657,0.7038391224862889
2003,1179,21.407142857142855,47.635714285714286,5.385714285714286,15.607142857142858,14.442857142857141,19.75714285714286,8.092857142857143,21.985714285714288,12.585714285714285,14.214285714285714,3.857142857142857,16.907142857142855,63.75,69.5,0.44939271255060725,0.3450800915331808,0.7310195227765725
2003,1180,24.360153256704983,56.666666666666664,6.3295019157088115,18.43295019157088,12.923371647509578,19.203065134099617,10.950191570881225,24.20689655172414,14.597701149425287,13.448275862068966,7.310344827586207,18.07662835249042,68.62068965517241,65.20689655172414,0.42988505747126443,0.34337975472874654,0.6729848363926576
2003,1181,27.21333333333333,59.84666666666667,7.293333333333334,20.39333333333333,19.71333333333333,27.82,13.639999999999999,22.98,13.806666666666667,13.926666666666668,8.466666666666667,21.02,81.96666666666667,70.4,0.45471761167427865,0.35763321346845384,0.7086029235561945
2003,1182,23.2,52.22962962962963,5.592592592592593,15.292592592592593,13.881481481481481,20.151851851851852,10.774074074074074,21.925925925925927,12.392592592592592,18.707407407407405,6.607407407407408,19.274074074074072,66.7,73.36666666666666,0.44419231314707136,0.365705982077985,0.6888439625068921
2003,1183,27.440476190476193,61.623015873015866,6.718253968253968,17.714285714285715,15.297619047619047,20.02777777777778,12.043650793650794,22.753968253968253,16.091269841269842,12.90873015873016,6.3690476190476195,19.539682539682538,77.21428571428571,78.46428571428571,0.44529589799729546,0.37925627240143367,0.7638200911432533
2003,1184,26.75,59.791666666666664,5.5,16.875,15.666666666666666,22.583333333333332,11.666666666666666,21.375,14.208333333333334,14.833333333333334,7.833333333333333,22.916666666666668,74.66666666666667,80.625,0.44738675958188157,0.32592592592592595,0.6937269372693727
2003,1185,26.508547008547005,57.55128205128205,4.743589743589744,15.615384615384615,18.470085470085472,28.653846153846153,12.55982905982906,24.098290598290596,14.602564102564104,15.047008547008547,5.978632478632479,21.58119658119658,76.84615384615384,79.76923076923077,0.4606074107076557,0.30377668308702793,0.6445935868754662
2003,1186,23.696551724137933,50.73793103448276,4.641379310344828,13.227586206896552,17.337931034482757,23.593103448275862,9.262068965517242,22.63448275862069,14.682758620689656,16.841379310344827,7.627586206896551,21.2551724137931,69.96551724137932,66.27586206896552,0.46703819491640614,0.35088633993743484,0.734872844197603
2003,1187,22.72,56.16,4.24,15.76,13.32,19.28,12.84,24.76,11.92,12.8,4.76,17.32,63.0,65.92,0.4045584045584046,0.2690355329949239,0.6908713692946058
2003,1189,22.569777777777777,53.382222222222225,4.412444444444445,13.667555555555555,11.858666666666666,18.005333333333333,12.746666666666668,20.261333333333333,10.986666666666668,16.01511111111111,7.099555555555555,19.169777777777778,62.4,68.44,0.42279577054366824,0.32284079084287204,0.6586196682464455
2003,1190,28.074074074074073,61.407407407407405,5.222222222222222,15.185185185185185,18.333333333333332,24.814814814814813,14.0,24.037037037037038,14.037037037037036,18.74074074074074,10.703703703703704,19.51851851851852,79.70370370370371,77.48148148148148,0.4571773220747889,0.34390243902439027,0.7388059701492538
2003,1191,23.928571428571427,49.5,5.857142857142857,14.964285714285714,16.285714285714285,22.321428571428573,8.785714285714286,23.071428571428573,15.75,15.928571428571429,5.392857142857143,19.892857142857142,70.0,73.67857142857143,0.4834054834054834,0.3914081145584726,0.7295999999999999
2003,1192,24.86743295019157,56.73180076628352,8.324904214559387,23.602298850574712,12.94176245210728,18.317241379310346,9.769348659003832,20.71877394636015,13.773180076628352,14.298850574712644,5.904214559386974,18.84521072796935,72.62068965517241,74.24137931034483,0.4383332207739583,0.3527158209149054,0.7065344712182061
2003,1193,23.85925925925926,53.77777777777778,4.233333333333333,12.8,18.118518518518517,25.08888888888889,11.68888888888889,25.4,12.751851851851852,17.025925925925925,7.548148148148148,20.15925925925926,70.63333333333334,69.4,0.44366391184573006,0.33072916666666663,0.7221730144670799
2003,1194,24.784362139917697,63.230452674897116,6.373662551440329,19.090534979423868,12.138271604938272,18.105349794238684,14.207407407407409,21.26008230452675,12.060905349794238,16.4559670781893,8.927572016460905,23.08312757201646,69.07407407407408,77.44444444444444,0.3919687601692158,0.33386505712438025,0.6704245840530957
2003,1196,26.648028673835125,55.97204301075269,8.584946236559139,21.90752688172043,13.139784946236558,18.676702508960574,10.735483870967743,23.976344086021506,16.281003584229392,13.189247311827957,7.701075268817204,16.695340501792113,75.90322580645162,64.6774193548387,0.4760953368937385,0.39187199371748305,0.7035388040224149
2003,1197,22.922605363984676,53.18773946360153,8.094252873563217,20.82605363984674,15.737164750957856,23.278927203065134,13.044444444444444,23.847509578544063,10.971647509578544,17.020689655172415,7.026053639846744,19.39463601532567,71.48275862068965,71.75862068965517,0.43097536378043516,0.38865994554419014,0.6760262023108069
2003,1198,20.865873015873014,51.22698412698413,3.650793650793651,11.853968253968253,13.32063492063492,21.836507936507935,13.426190476190476,20.50238095238095,9.294444444444446,15.612698412698412,7.575396825396825,18.925396825396827,59.892857142857146,64.96428571428571,0.40732190995569045,0.307980717728977,0.6100167187613579
2003,1199,24.75862068965517,57.310344827586206,6.413793103448276,19.275862068965516,12.137931034482758,18.06896551724138,10.620689655172415,24.0,13.931034482758621,14.89655172413793,9.448275862068966,18.93103448275862,68.06896551724138,66.55172413793103,0.4320096269554753,0.33273703041144903,0.6717557251908396
2003,1200,23.142857142857142,56.142857142857146,6.857142857142857,20.535714285714285,11.5,18.607142857142858,11.464285714285714,22.357142857142858,12.107142857142858,17.464285714285715,7.428571428571429,21.107142857142858,64.64285714285714,78.14285714285714,0.41221374045801523,0.33391304347826084,0.6180422264875239
2003,1201,25.478571428571428,56.85,6.421428571428572,18.142857142857142,12.971428571428572,18.349999999999998,13.185714285714285,23.885714285714283,14.542857142857143,15.514285714285714,6.535714285714286,19.592857142857145,71.64285714285714,66.78571428571429,0.44817188088955895,0.3539370078740158,0.7068898404048268
2003,1202,23.246031746031747,55.75,5.57936507936508,17.015873015873016,12.154761904761903,17.607142857142858,12.615079365079366,22.813492063492067,12.65873015873016,14.773809523809524,6.904761904761905,17.400793650793652,64.53571428571429,68.71428571428571,0.4169691793010179,0.32789179104477617,0.6903313049357673
2003,1203,23.70114942528736,54.10727969348659,5.904214559386974,17.379310344827587,17.731800766283524,26.245210727969347,13.743295019157088,22.659003831417625,13.206896551724139,16.279693486590038,6.440613026819923,20.444444444444446,71.37931034482759,71.89655172413794,0.43803993768588023,0.33972663139329806,0.6756204379562044
2003,1204,27.692307692307693,60.34615384615385,6.153846153846154,17.307692307692307,14.038461538461538,21.884615384615383,13.5,22.923076923076923,13.615384615384615,15.807692307692308,7.384615384615385,19.423076923076923,75.57692307692308,77.73076923076923,0.45889101338432126,0.3555555555555556,0.6414762741652021
2003,1205,25.02777777777778,63.38492063492064,7.916666666666666,26.46825396825397,8.853174603174603,12.670634920634921,12.480158730158731,25.61111111111111,15.34126984126984,16.349206349206348,6.702380952380952,18.289682539682538,67.21428571428571,74.89285714285714,0.39485381581418644,0.2991004497751124,0.6987159411212026
2003,1206,22.785714285714285,53.857142857142854,4.464285714285714,14.678571428571429,14.035714285714286,20.678571428571427,12.928571428571429,23.464285714285715,11.714285714285714,15.678571428571429,7.607142857142857,16.928571428571427,64.07142857142857,60.5,0.4230769230769231,0.30413625304136255,0.6787564766839379
2003,1207,25.877394636015325,60.183908045977006,4.606130268199234,14.085057471264369,18.357088122605365,25.037547892720305,13.78007662835249,24.94942528735632,15.191570881226053,15.636781609195403,9.331034482758621,21.67049808429119,76.3103448275862,69.79310344827586,0.42997198879551823,0.3270224688537076,0.7331823468201017
2003,1208,28.209876543209877,60.65432098765432,6.613168724279835,17.40329218106996,15.251028806584362,21.366255144032923,12.650205761316872,24.238683127572017,17.724279835390945,11.423868312757202,7.5473251028806585,17.02880658436214,79.18518518518519,73.18518518518519,0.4650926114390393,0.3799952707495861,0.7137904468412942
