Season,TeamID,Elo
2003,1348,1130.5248320773314
2003,1318,922.5836870948343
2003,1320,960.5748490367064
2003,1285,834.6332271934419
2003,1321,1065.9129209605348
2003,1271,538.7208219395854
2003,1329,1313.108800395567
2003,1463,955.576112761349
2003,1340,685.7455978248073
2003,1169,923.7717883674597
2003,1137,893.5658386528577
2003,1414,1078.6367494195551
2003,1365,760.2920292334146
2003,1334,807.4181363395746
2003,1113,1363.1699804811312
2003,1287,1033.361991246733
2003,1116,977.1976238869104
2003,1238,866.0683151883312
2003,1117,997.6740898332966
2003,1369,626.8359739441929
2003,1120,1256.9765752001638
2003,1459,861.8848209979625
2003,1122,1276.6327734938977
2003,1345,1268.8494196686913
2003,1275,904.415420689713
2003,1404,776.7346608588061
2003,1387,1294.715026483009
2003,1150,1035.85603785369
2003,1253,628.9193580698629
2003,1151,1062.1026621529122
2003,1359,883.474687979478
2003,1123,835.8259568276186
2003,1240,1023.8959123365181
2003,1133,988.4985691258586
2003,1337,973.632913733521
2003,1139,1241.0457130357781
2003,1140,1366.0244304911764
2003,1405,955.2134625799875
2003,1141,1435.9143539725517
2003,1206,1026.0973830909493
2003,1397,1272.5926839729298
2003,1205,619.2143580386704
2003,1160,1389.1384244295023
2003,1142,1060.3988113645337
2003,1165,650.3730067220478
2003,1138,683.2654028922628
2003,1157,763.1372428189617
2003,1441,732.1740250445454
2003,1395,919.652252448811
2003,1358,1277.0464007530095
2003,1403,1312.1343490030108
2003,1423,1455.468608218658
2003,1276,1201.495017904952
2003,1429,1212.8100270666218
2003,1229,818.6772810424745
2003,1409,1437.5543835930732
2003,1335,1395.2044537190015
2003,1341,929.1128021683453
2003,1222,879.9105629719952
2003,1274,995.1475948430442
2003,1306,657.922872904534
2003,1273,1155.6339764041945
2003,1189,874.2088597998184
2003,1233,1030.6937018960016
2003,1252,763.2456473915399
2003,1225,873.0478121539629
2003,1333,1012.6968561888141
2003,1210,1206.4729092326108
2003,1115,506.87986295308866
2003,1259,558.646263143704
2003,1288,593.1004795186863
2003,1102,997.7299704688639
2003,1453,751.7496214885888
2003,1461,1097.3245932465302
2003,1176,1026.5803000917897
2003,1450,804.5124353889411
2003,1363,620.7480149984847
2003,1454,1356.5114718112775
2003,1455,1124.9499906827773
2003,1460,764.0135367320593
2003,1103,985.4810862614823
2003,1442,522.9756845628767
2003,1313,720.8918604529613
2003,1371,1284.7274088614324
2003,1362,1067.694957543571
2003,1360,1344.5753734710227
2003,1305,1236.699726333068
2003,1351,830.2453601142897
2003,1284,842.6750019829929
2003,1182,760.3563702373489
2003,1372,1126.0419709463004
2003,1386,1361.4978335372355
2003,1130,1330.705504410224
2003,1440,747.2716581754074
2003,1251,693.1856857704304
2003,1127,828.3294306027051
2003,1248,890.6652331641827
2003,1243,1129.0615205859074
2003,1145,830.0050566952026
2003,1126,591.2662590206596
2003,1153,1329.2762545471307
2003,1399,1154.4422201109753
2003,1346,919.3635988102991
2003,1143,1270.1791681564
2003,1307,970.536890166266
2003,1177,1122.7430291810085
2003,1178,1218.6632233087514
2003,1132,849.3943747088575
2003,1119,453.9166425800068
2003,1361,1082.424474486311
2003,1198,814.2215092559388
2003,1289,339.0988467114688
2003,1209,978.8238948412107
2003,1299,352.24951276315693
2003,1344,1326.4942371991008
2003,1443,1448.966737435389
2003,1418,1147.733205979819
2003,1124,1117.199984285264
2003,1392,783.0515084137506
2003,1357,709.6859213776203
2003,1420,589.5539187234068
2003,1406,512.8867966028533
2003,1401,1066.3335759647916
2003,1411,953.5064378256667
2003,1374,1123.6794311712738
2003,1356,1350.518343205233
2003,1234,1148.9018530988521
2003,1204,888.797498499828
2003,1263,972.7207946669565
2003,1199,1121.7292465006644
2003,1366,428.1187070836738
2003,1197,990.4783916726639
2003,1105,651.5628024683649
2003,1424,1480.205807462075
2003,1376,1099.4332480276305
2003,1190,1197.3915320538401
2003,1434,1228.77994860803
2003,1279,1142.0125594862354
2003,1396,1344.354168969742
2003,1249,755.2316542044975
2003,1332,1307.4248073426506
2003,1330,934.4123399223685
2003,1286,744.5015318928274
2003,1449,918.2835110199917
2003,1278,1126.7772868596962
2003,1155,1000.4676299442435
2003,1152,482.94865298381615
2003,1391,606.9045623028632
2003,1239,828.3143666282665
2003,1111,872.4866059546478
2003,1203,1028.353066631898
2003,1231,1278.3749713094867
2003,1269,900.983245448893
2003,1214,960.6864831315646
2003,1192,827.2271537764353
2003,1172,1008.267825611011
2003,1270,934.8648027307844
2003,1264,1341.740167611731
2003,1170,926.2648879503528
2003,1383,990.92841580958
2003,1407,1336.1596268313915
2003,1326,1304.4317215755932
2003,1322,639.3836222124596
2003,1154,568.8876408454403
2003,1385,1210.2480549538418
2003,1290,981.5688648083643
2003,1378,1022.1734909969636
2003,1417,1190.7670151310276
2003,1331,946.7429383435843
2003,1144,382.32830977377444
2003,1324,1010.1803057419575
2003,1433,1201.9496668713264
2003,1431,714.9772866138059
2003,1354,1166.4354999624406
2003,1419,834.0064155141381
2003,1388,997.5409021377253
2003,1216,1045.4879078969868
2003,1339,783.1860807122664
2003,1309,816.3308491994702
2003,1235,1222.9661586124287
2003,1201,1129.294641133718
2003,1402,897.7958587084939
2003,1325,1025.2663609208812
2003,1245,1135.2585687391272
2003,1184,705.7096735599702
2003,1398,371.6922629186622
2003,1293,1065.4577123300057
2004,1112,1291.5852273690423
2004,1130,1494.1154986898023
2004,1153,1531.70128534096
2004,1163,1598.9404835964176
2004,1181,1574.4875978741693
2004,1210,1454.1063108220114
2004,1211,1544.048621010577
2004,1228,1493.943426122584
2004,1242,1448.7817870739607
2004,1246,1702.140855979932
2004,1268,1498.7253410492208
2004,1272,1343.8931514138487
2004,1280,1566.5214471981221
2004,1301,1516.340465613133
2004,1314,1435.6719224699204
2004,1329,1737.3275004029913
2004,1338,1644.3090466909705
2004,1344,1376.7590458670866
2004,1356,1339.4802447142956
2004,1386,1479.561771457432
2004,1390,1582.0309080207269
2004,1393,1434.413996642892
2004,1400,1469.3904878955911
2004,1429,1355.5932694012033
2004,1448,1434.4400776918574
2004,1458,1547.7010642958755
2004,1266,1136.766863359638
2004,1385,937.7443274966464
2004,1104,1392.231143117809
2004,1227,1399.0611078503314
2004,1414,676.2539439782056
2004,1273,833.7081619590326
2004,1325,801.5699667898468
2004,1324,864.4974008492778
2004,1360,509.0575403373721
2004,1462,1545.9974013520753
2004,1164,918.4184661871761
2004,1306,794.241884574483
2004,1291,903.5913765171231
2004,1428,1377.0598273911346
2004,1209,1109.212033172128
2004,1135,935.2813916289323
2004,1463,813.0530643599445
2004,1278,1012.3333681745827
2004,1282,1009.922678053329
2004,1350,1317.6343065869546
2004,1290,1124.0381771944835
2004,1362,969.3974855959253
2004,1404,808.489482865569
2004,1283,1207.5055344122302
2004,1442,508.5046609529993
2004,1305,1560.93708034129
2004,1436,1210.434704962543
2004,1376,1336.9351602615848
2004,1205,757.4127507482763
2004,1225,1081.9405954221859
2004,1189,916.3111791641498
2004,1120,1152.0750610789794
2004,1158,979.4819632242278
2004,1220,985.8287829763127
2004,1265,608.4264906135444
2004,1418,1329.1268058043413
2004,1403,1350.0071553797536
2004,1172,1201.7615675977268
2004,1269,848.1148836011873
2004,1383,933.8023995342877
2004,1450,1063.4053989577433
2004,1440,487.8466943847467
2004,1258,890.5200658441074
2004,1415,879.1879889433905
2004,1254,575.3656975369058
2004,1250,1082.7728862199458
2004,1457,897.4677752198919
2004,1392,744.0300028076118
2004,1171,424.344417982134
2004,1397,1198.8986231993485
2004,1459,717.0709013057728
2004,1423,1091.9625940219703
2004,1267,997.6302643038724
2004,1424,1230.3383045408225
2004,1175,865.0441422597526
2004,1433,1347.5331920021172
2004,1233,985.4371288927451
2004,1435,1374.3776441497214
2004,1125,1214.6099793598548
2004,1366,577.7986889192155
2004,1275,1157.6774546492393
2004,1251,1164.881554320922
2004,1335,1140.3134060412856
2004,1455,1230.650962192641
2004,1247,847.6381315574245
2004,1437,1185.706014844936
2004,1396,1190.7996512530312
2004,1444,1399.8471795427915
2004,1425,1062.3068382100291
2004,1449,1426.7200978257752
2004,1340,721.0022234054107
2004,1420,580.4965712209855
2004,1259,470.59674634269993
2004,1191,800.7993185021486
2004,1224,455.02407930427074
2004,1198,540.1334731822548
2004,1208,1369.7027552310192
2004,1441,734.0577229135797
2004,1369,652.662265273126
2004,1453,944.7163211471914
2004,1364,936.1322513841601
2004,1218,1144.3043634449882
2004,1326,980.3925844263549
2004,1361,962.9092206703647
2004,1253,523.4884460209297
2004,1351,786.0102590911026
2004,1349,1180.3743321054012
2004,1226,712.6267263069085
2004,1348,1088.554866756074
2004,1318,1056.005909862818
2004,1343,1247.2190134590164
2004,1159,805.2239418832445
2004,1334,1411.0841117779605
2004,1363,718.5551342174261
2004,1332,1122.534054585377
2004,1201,1134.333478555785
2004,1331,963.0841351739518
2004,1354,963.5011265017646
2004,1328,1243.2767911605201
2004,1186,1239.0494073012526
2004,1286,801.7031787195358
2004,1346,725.374671712124
2004,1421,666.123021808806
2004,1284,1090.8400016358726
2004,1111,659.7746950633074
2004,1256,1053.4511937832315
2004,1117,1007.1043022437046
2004,1279,1068.4055891716314
2004,1119,519.3080360114446
2004,1162,900.6395688163271
2004,1443,975.9399044288674
2004,1129,1368.036993285389
2004,1339,807.8388095016719
2004,1133,1027.3139290274544
2004,1419,688.9643725143314
2004,1140,1441.6662926162776
2004,1381,724.4658830870693
2004,1142,791.7197932071474
2004,1143,978.635116570718
2004,1406,803.0026915904824
2004,1405,1117.760465905427
2004,1236,468.287408324739
2004,1388,1268.5792651273327
2004,1127,936.3973379091233
2004,1387,1241.3889719667934
2004,1184,935.181996378802
2004,1382,731.3107630625252
2004,1352,791.456959896165
2004,1379,986.0294216553847
2004,1108,711.9455125557378
2004,1378,816.6813411338201
2004,1194,713.9612055217277
2004,1298,508.62602630986015
2004,1373,1030.7299902870204
2004,1107,625.1005633772827
2004,1322,703.9715403369916
2004,1320,1394.0289319956719
2004,1152,924.239589967766
2004,1319,874.7410852575982
2004,1168,889.1464793284664
2004,1261,1133.2668282188101
2004,1380,786.2957215672193
2004,1193,1150.3491208577757
2004,1217,582.7347174404312
2004,1206,1268.3096792479787
2004,1287,983.4729308338657
2004,1203,1254.6985985016304
2004,1150,1326.8877674666794
2004,1199,1240.7674696088816
2004,1263,1015.0411704178036
2004,1207,926.9338617662177
2004,1212,723.9222888885726
2004,1151,1104.1747859743896
2004,1240,859.4452603513317
2004,1105,791.366264717503
2004,1231,1101.437077391498
2004,1422,856.4675213010523
2004,1243,1093.711815663399
2004,1128,1097.189964407998
2004,1276,1250.5022137663416
2004,1277,1374.7979168792724
2004,1137,964.8571974102066
2004,1145,775.4007911103382
2004,1138,1167.0342204665685
2004,1116,1039.9399847486684
2004,1311,435.55569014917717
2004,1149,649.7201370518449
2004,1160,1248.6436302497575
2004,1321,1119.2254153185436
2004,1173,1320.2474457736591
2004,1337,1074.1479949404281
2004,1174,1037.5997013392073
2004,1177,1383.5762965045944
2004,1260,788.364075082858
2004,1190,1388.9876722940126
2004,1222,800.8776763639501
2004,1155,993.0417208719219
2004,1357,717.1235160329272
2004,1166,1113.7404342188397
2004,1178,1142.6556728092492
2004,1187,1100.24934071678
2004,1144,465.8057283995387
2004,1214,814.2547482011462
2004,1221,953.8873978879146
2004,1131,1309.7151102057198
2004,1157,862.1807945588544
2004,1434,1211.6667791395962
2004,1241,665.330903361888
2004,1202,1011.4029708255342
2004,1102,1282.2032467901029
2004,1115,289.0990329305021
2004,1103,803.9056415225305
2004,1106,1005.1983051165063
2004,1299,448.3135612259498
2004,1113,900.1222594156361
2004,1114,1084.3846633893552
2004,1124,909.6744586345139
2004,1411,671.3227795377649
2004,1427,1140.2561455151172
2004,1439,1179.6388381055085
2004,1409,827.3606037832648
2004,1395,1106.7369774710492
2004,1426,1057.5443011073241
2004,1170,862.3437196314733
2004,1330,1117.8529923687713
2004,1310,1221.374955049422
2004,1464,649.601416305961
2004,1309,1108.5550137842151
2004,1402,679.9326877900343
2004,1304,1176.323925247535
2004,1192,990.7658765340691
2004,1296,818.6906993663044
2004,1183,649.7360357971584
2004,1293,1316.7316268383536
2004,1447,904.1702033809086
2004,1374,980.6267499866326
2004,1410,963.639379328632
2004,1371,1358.2971240886397
2004,1288,633.2726590052151
2004,1461,992.2544478481882
2004,1353,1218.8310117612868
2004,1248,835.5524131228412
2004,1384,892.0534498343836
2004,1333,1043.326456743304
2004,1341,449.41492879822056
2004,1454,1171.9374783551136
2004,1285,850.0109021171937
2004,1185,815.8196166862119
2004,1110,1011.3490529006891
2004,1200,727.718921738351
2004,1238,673.7674623075692
2004,1375,935.3149956314793
2004,1271,533.4830814089111
2004,1456,703.6872660497846
2004,1229,966.1277014630874
2004,1197,951.6947990811161
2004,1232,771.2959529170816
2004,1234,1135.0095734195347
2004,1274,995.3626215004058
2004,1345,1026.8397549145088
2004,1359,704.8848757445045
2004,1165,765.7669777788477
2004,1438,1178.2969934700507
2004,1336,689.5014659470812
2004,1239,833.256279374702
2004,1412,1443.76451291612
2004,1204,1055.4885120400631
2004,1358,785.8763485575192
2004,1452,1101.1744716912367
2004,1401,746.5607997524974
2004,1219,830.7166710222463
2004,1141,667.6021112406005
2004,1176,794.4199422729196
2004,1216,810.3680617885814
2004,1365,943.6136728640424
2004,1237,1089.45050504532
2004,1389,968.0210519387695
2004,1270,894.4218698909655
2004,1126,605.3560696871236
2004,1264,1337.0488932666874
2004,1308,917.0171297706636
2004,1323,1292.267847526733
2004,1180,1176.1440730595295
2004,1347,703.9134183672614
2004,1368,931.3219603651632
2004,1123,1033.8407544379004
2004,1139,1139.2978740344286
2004,1372,1069.3416744839305
2004,1169,1038.208302426775
2004,1179,922.8815915404135
2004,1252,626.0771369420916
2004,1245,1256.7357991339313
2004,1156,478.4463668375098
2004,1182,1016.8698738083662
2004,1196,1476.707121220177
2004,1394,893.5321388878808
2004,1313,804.7098166094593
2004,1147,852.2711992406216
2004,1451,960.9345793328265
2004,1408,874.0789105372986
2004,1161,1004.9819537818715
2004,1416,1274.2538268469218
2004,1122,1184.977023176734
2004,1407,1300.075228633516
2004,1398,639.6330738251108
2004,1154,547.9476774623846
2004,1235,1156.586045195962
2004,1399,753.9736968054598
2004,1148,937.5955295510455
2004,1249,576.5117242607402
2004,1317,847.4445584470762
2004,1257,1342.9449024569567
2004,1281,1223.87223172355
2004,1292,1112.4271918634622
2004,1431,1383.4711575677475
2004,1460,838.2537149097659
2004,1417,886.7409981929957
2004,1132,966.6605516315868
2004,1307,1029.7325437409215
2004,1391,832.10770235956
2005,1104,1451.19712331382
2005,1112,1497.322663774363
2005,1130,1405.7774501744063
2005,1153,1335.3574235317876
2005,1163,1604.7091011940242
2005,1181,1621.296257611113
2005,1196,1639.9172457936975
2005,1210,1406.1403185507259
2005,1211,1590.9414417993667
2005,1228,1782.9828136111453
2005,1242,1457.6837766364858
2005,1246,1513.0111811827678
2005,1257,1621.6773360101354
2005,1277,1541.239237202791
2005,1314,1652.1491160010814
2005,1328,1488.1722492392244
2005,1329,1596.5001315870638
2005,1334,1402.2549975491543
2005,1393,1546.9292560333715
2005,1403,1388.6989676416956
2005,1428,1447.1302930180932
2005,1437,1635.292257215034
2005,1448,1506.3886612000667
2005,1449,1557.345629794652
2005,1458,1481.2098253700376
2005,1388,1361.4542503502732
2005,1125,1019.183548120478
2005,1343,1015.1470926476925
2005,1137,1215.7094442541272
2005,1280,1269.5567486829107
2005,1193,959.3723107446818
2005,1272,1396.8925575307996
2005,1366,360.8659429533896
2005,1294,558.5324788958872
2005,1143,1018.8709845232839
2005,1415,627.410952846738
2005,1128,956.3995274873218
2005,1105,943.4970762164628
2005,1206,981.9404574550682
2005,1236,736.6884599314476
2005,1307,1478.6036716097499
2005,1299,506.1909794690796
2005,1365,1087.457712467805
2005,1182,782.2940247374501
2005,1279,1018.4205139261052
2005,1354,983.630572542356
2005,1266,1161.1548043775483
2005,1441,596.4303499822538
2005,1229,1014.9635655866515
2005,1336,733.390642839394
2005,1102,1161.3324220642971
2005,1240,531.2928092837392
2005,1203,1356.7726132142336
2005,1352,827.8954810731545
2005,1288,743.4549235480415
2005,1433,1195.1928216160222
2005,1110,884.4109068068191
2005,1160,1075.8023623188249
2005,1158,1077.0188159814095
2005,1166,1467.8704011989241
2005,1108,458.39757231517063
2005,1222,1102.8071075245384
2005,1358,997.2402781391836
2005,1233,1030.0101053800304
2005,1319,715.1690365488955
2005,1326,1250.4932144196441
2005,1406,513.519903973362
2005,1281,1175.8295154160273
2005,1135,874.5896228716945
2005,1276,929.5277069949236
2005,1127,1129.7951472037669
2005,1360,1263.3929778208708
2005,1335,1255.927655689863
2005,1346,608.4395499313578
2005,1344,1182.8003052751324
2005,1310,1169.6312206178895
2005,1460,909.6802045055824
2005,1409,871.6844875862339
2005,1189,736.0893941768579
2005,1192,1185.4933606016773
2005,1187,820.7569858088692
2005,1337,1101.9074194340194
2005,1301,1473.6149748688217
2005,1309,924.1469112775517
2005,1333,1188.459254164898
2005,1373,647.0459664394925
2005,1429,1453.3903516870719
2005,1204,981.0202208736282
2005,1382,572.5017895651913
2005,1175,1126.5901376195657
2005,1232,991.871872663317
2005,1157,755.3759679602751
2005,1245,1167.3629768326637
2005,1436,1349.2240109533757
2005,1290,858.2396382112652
2005,1234,1323.139104669092
2005,1442,856.483292194748
2005,1268,1123.3974252361502
2005,1238,783.7652770634112
2005,1265,666.5708977324781
2005,1165,876.4784914483714
2005,1261,1492.7460636289109
2005,1408,863.0330030224604
2005,1340,922.805391083149
2005,1106,751.3088647206404
2005,1202,881.6368983035097
2005,1144,417.6507028100318
2005,1201,894.9581435820186
2005,1271,349.94651549136915
2005,1107,946.9182586280633
2005,1357,467.9294659987357
2005,1270,821.1580371803124
2005,1399,1057.5679629365443
2005,1197,800.9100669902484
2005,1170,868.3886853532201
2005,1275,1227.841533269181
2005,1345,1001.8994436185361
2005,1172,1234.903793189985
2005,1179,1085.5936391214614
2005,1103,1159.0769637640212
2005,1191,842.0510861870961
2005,1141,828.6897788538136
2005,1239,798.2190589380438
2005,1421,793.7174829485891
2005,1313,781.2511596304478
2005,1418,1315.329964551642
2005,1256,989.0072024770769
2005,1420,819.0001752862754
2005,1298,737.4277697081919
2005,1439,1169.7904400766474
2005,1259,593.5870738501087
2005,1443,1182.0735115577438
2005,1398,797.3866650807001
2005,1450,1102.0977573915452
2005,1286,910.6148149659065
2005,1451,894.3619542971481
2005,1430,926.1329788067171
2005,1347,736.2701231241607
2005,1463,909.9023038612247
2005,1348,710.8380773521833
2005,1350,981.4421577812196
2005,1371,1056.3937377185573
2005,1359,796.1545661024869
2005,1168,1146.5369031618293
2005,1250,906.38090752989
2005,1199,1050.9340624960953
2005,1411,814.5127986500813
2005,1198,902.4626148850124
2005,1194,800.6034841072905
2005,1423,1103.4264631074384
2005,1267,845.7675859323818
2005,1392,843.052902134946
2005,1435,1235.0598676939176
2005,1405,1201.703540421865
2005,1438,1027.310217675087
2005,1395,1176.5581204708035
2005,1426,715.2806002008224
2005,1400,1269.063694329337
2005,1402,778.6542843013491
2005,1401,1339.3944739458502
2005,1390,1394.4714263871056
2005,1362,1046.952021741935
2005,1384,695.6419654313169
2005,1224,361.9487884678212
2005,1364,851.3325386091467
2005,1361,955.6829284503211
2005,1120,1065.827057507377
2005,1396,1116.7412115540528
2005,1122,914.0028522404982
2005,1387,1020.603805249228
2005,1318,1200.4695288624232
2005,1129,1015.3662452158605
2005,1225,700.4067924804368
2005,1287,747.325399207329
2005,1291,575.3084282658383
2005,1306,822.621328258535
2005,1251,933.3842977920643
2005,1462,1218.109265995749
2005,1324,972.5394123904077
2005,1461,1076.6896473018135
2005,1456,770.3471174692372
2005,1216,554.5623436153335
2005,1162,589.957269163157
2005,1255,354.45340887505233
2005,1149,852.0810459115472
2005,1155,1247.612670167206
2005,1214,1063.5696023666799
2005,1434,878.2631494357354
2005,1150,1203.5017669686665
2005,1253,867.6653025008859
2005,1148,842.4836747619958
2005,1159,795.6495957491651
2005,1351,1029.7590802376428
2005,1133,955.1422569793883
2005,1369,883.3987090053234
2005,1263,956.9379732555167
2005,1308,627.6859752491517
2005,1444,1108.0186008782832
2005,1321,1146.323259987218
2005,1339,964.2227578919073
2005,1323,1204.6759252146683
2005,1217,906.6728212207767
2005,1116,1022.9040960337868
2005,1457,1306.9763982600632
2005,1332,1075.9865398538177
2005,1226,553.2939985739844
2005,1322,1194.9004465721798
2005,1174,847.1215398502384
2005,1185,750.7729088921214
2005,1404,582.7061930133248
2005,1178,1076.2639716341357
2005,1283,1301.1967410100506
2005,1177,1239.6789168376567
2005,1132,974.9221858049436
2005,1154,537.2733555885487
2005,1119,458.10714213805545
2005,1200,945.0664097970038
2005,1383,843.2797343973401
2005,1209,883.0024230673464
2005,1379,740.0184801331395
2005,1453,787.7785188630993
2005,1237,999.4085843999014
2005,1454,1345.210152397144
2005,1341,448.39733627076583
2005,1455,1234.139674238645
2005,1186,669.9392527429166
2005,1407,807.5896645410344
2005,1221,1311.0051373781446
2005,1131,1094.6602072188361
2005,1241,590.3291791610125
2005,1247,869.2210457718152
2005,1164,915.2880441509191
2005,1248,719.7792324589536
2005,1258,850.0743321976752
2005,1284,1010.3473768019775
2005,1260,1006.1732370352637
2005,1296,894.3346694437582
2005,1274,1128.9659796271264
2005,1459,874.7875071621552
2005,1169,1134.3439549563598
2005,1330,1364.5569938221179
2005,1375,848.9053737855944
2005,1363,628.3667709448973
2005,1338,1440.0338060788808
2005,1368,1235.720069200499
2005,1378,1135.9711929512712
2005,1372,739.8751626147498
2005,1385,1021.4914745187141
2005,1447,1013.8364910989764
2005,1416,1184.0726375152565
2005,1417,1354.6649883011055
2005,1152,795.6460408191444
2005,1452,1410.173635333321
2005,1389,1019.8064081467414
2005,1138,1359.1770771203364
2005,1115,495.808870139542
2005,1117,886.137668147456
2005,1147,474.47106250005794
2005,1317,779.8553313732652
2005,1113,1106.5918952722118
2005,1184,1138.4285315552274
2005,1173,1033.9026235091674
2005,1278,1431.6336274161542
2005,1252,904.3031651951106
2005,1311,466.58920027316265
2005,1220,1238.4620767549443
2005,1254,890.2180660919555
2005,1376,1163.9549980117774
2005,1305,1477.5227285919852
2005,1285,1101.1855729446413
2005,1431,1412.1477346773129
2005,1425,1112.042846526795
2005,1414,973.0600386381125
2005,1374,1081.4340349925592
2005,1145,812.2341703119222
2005,1161,928.4024751805192
2005,1126,669.4124230870302
2005,1397,1212.3901523972343
2005,1207,1225.488055447942
2005,1394,955.6118624312942
2005,1353,956.6309928726397
2005,1140,868.6975927125453
2005,1227,979.1668376779712
2005,1142,599.7304354123708
2005,1381,684.0450022995404
2005,1380,746.6668581544509
2005,1114,1030.3137611818593
2005,1180,1185.4136142233365
2005,1208,892.7818990140597
2005,1424,1211.871574048502
2005,1422,964.8842461980538
2005,1282,1011.3744612577975
2005,1349,1232.4714318391825
2005,1292,1087.270572158785
2005,1356,1423.9775897602433
2005,1304,1139.7736476416292
2005,1123,1045.3741158658727
2005,1264,949.2711782905686
2005,1171,792.8738214758525
2005,1183,844.5790736989429
2005,1190,780.4946129355191
2005,1273,922.9335219000172
2005,1205,983.5957463161888
2005,1218,1010.6418427738786
2005,1231,1322.1568046047616
2005,1269,964.0228161489576
2005,1235,1286.6553846256047
2005,1386,1286.851818623149
2005,1320,1227.0962379720622
2005,1243,1252.6947926324997
2005,1176,1206.5893926712647
2005,1419,650.4931391067007
2005,1124,806.0192651674324
2005,1331,1258.9038508064014
2005,1111,980.0518940547244
2005,1219,817.5014575018041
2005,1391,676.3662700727023
2005,1412,1272.1178897502257
2005,1413,742.6924517463494
2005,1139,962.6297424985761
2005,1464,561.7770421892109
2005,1156,713.4257673941767
2005,1212,895.8864164553875
